"playerID","awardID","yearID","lgID","tie","notes"
"kaatji01","Gold Glove",1970,"AL",NA,"P"
"aparilu01","Gold Glove",1970,"AL",NA,"SS"
"parkewe01","Gold Glove",1970,"NL",NA,"1B"
"helmsto01","Gold Glove",1970,"NL",NA,"2B"
"raderdo02","Gold Glove",1970,"NL",NA,"3B"
"benchjo01","Gold Glove",1970,"NL",NA,"C"
"ageeto01","Gold Glove",1970,"NL",NA,"OF"
"clemero01","Gold Glove",1970,"NL",NA,"OF"
"rosepe01","Gold Glove",1970,"NL",NA,"OF"
"gibsobo01","Gold Glove",1970,"NL",NA,"P"
"kessido01","Gold Glove",1970,"NL",NA,"SS"
"conigto01","Hutch Award",1970,"ML",NA,NA
"aaronha01","Lou Gehrig Memorial Award",1970,"ML",NA,NA
"powelbo01","Most Valuable Player",1970,"AL",NA,NA
"benchjo01","Most Valuable Player",1970,"NL",NA,NA
"munsoth01","Rookie of the Year",1970,"AL",NA,NA
"mortoca01","Rookie of the Year",1970,"NL",NA,NA
"powelbo01","TSN All-Star",1970,"AL",NA,"1B"
"johnsda02","TSN All-Star",1970,"AL",NA,"2B"
"killeha01","TSN All-Star",1970,"AL",NA,"3B"
"fossera01","TSN All-Star",1970,"AL",NA,"C"
"mcdowsa01","TSN All-Star",1970,"AL",NA,"LHP"
"howarfr01","TSN All-Star",1970,"AL",NA,"OF"
"olivato01","TSN All-Star",1970,"AL",NA,"OF"
"smithre06","TSN All-Star",1970,"AL",NA,"OF"
"perryji01","TSN All-Star",1970,"AL",NA,"RHP"
"aparilu01","TSN All-Star",1970,"AL",NA,"SS"
"mccovwi01","TSN All-Star",1970,"NL",NA,"1B"
"beckegl01","TSN All-Star",1970,"NL",NA,"2B"
"perezto01","TSN All-Star",1970,"NL",NA,"3B"
"benchjo01","TSN All-Star",1970,"NL",NA,"C"
"merriji01","TSN All-Star",1970,"NL",NA,"LHP"
"aaronha01","TSN All-Star",1970,"NL",NA,"OF"
"tolanbo01","TSN All-Star",1970,"NL",NA,"OF"
"willibi01","TSN All-Star",1970,"NL",NA,"OF"
"gibsobo01","TSN All-Star",1970,"NL",NA,"RHP"
"kessido01","TSN All-Star",1970,"NL",NA,"SS"
"perraro01","TSN Fireman of the Year",1970,"AL",NA,NA
"grangwa01","TSN Fireman of the Year",1970,"NL",NA,NA
"benchjo01","TSN Major League Player of the Year",1970,"ML",NA,NA
"mcdowsa01","TSN Pitcher of the Year",1970,"AL",NA,NA
"gibsobo01","TSN Pitcher of the Year",1970,"NL",NA,NA
"killeha01","TSN Player of the Year",1970,"AL",NA,NA
"benchjo01","TSN Player of the Year",1970,"NL",NA,NA
"robinbr01","World Series MVP",1970,"ML",NA,NA
"robinfr02","All-Star Game MVP",1971,"ML",NA,NA
"clemero01","Babe Ruth Award",1971,"NL",NA,"OF"
"bluevi01","Cy Young Award",1971,"AL",NA,NA
"jenkife01","Cy Young Award",1971,"NL",NA,NA
"scottge02","Gold Glove",1971,"AL",NA,"1B"
"johnsda02","Gold Glove",1971,"AL",NA,"2B"
"robinbr01","Gold Glove",1971,"AL",NA,"3B"
"fossera01","Gold Glove",1971,"AL",NA,"C"
"blairpa01","Gold Glove",1971,"AL",NA,"OF"
"otisam01","Gold Glove",1971,"AL",NA,"OF"
"yastrca01","Gold Glove",1971,"AL",NA,"OF"
"kaatji01","Gold Glove",1971,"AL",NA,"P"
"belanma01","Gold Glove",1971,"AL",NA,"SS"
"parkewe01","Gold Glove",1971,"NL",NA,"1B"
"helmsto01","Gold Glove",1971,"NL",NA,"2B"
"raderdo02","Gold Glove",1971,"NL",NA,"3B"
"benchjo01","Gold Glove",1971,"NL",NA,"C"
"bondsbo01","Gold Glove",1971,"NL",NA,"OF"
"clemero01","Gold Glove",1971,"NL",NA,"OF"
"daviswi02","Gold Glove",1971,"NL",NA,"OF"
"gibsobo01","Gold Glove",1971,"NL",NA,"P"
"harrebu01","Gold Glove",1971,"NL",NA,"SS"
"torrejo01","Hutch Award",1971,"ML",NA,NA
"killeha01","Lou Gehrig Memorial Award",1971,"ML",NA,NA
"bluevi01","Most Valuable Player",1971,"AL",NA,NA
"torrejo01","Most Valuable Player",1971,"NL",NA,NA
"mayswi01","Roberto Clemente Award",1971,"ML",NA,NA
"chambch01","Rookie of the Year",1971,"AL",NA,NA
"williea02","Rookie of the Year",1971,"NL",NA,NA
"cashno01","TSN All-Star",1971,"AL",NA,"1B"
"rojasco01","TSN All-Star",1971,"AL",NA,"2B"
"robinbr01","TSN All-Star",1971,"AL",NA,"3B"
"freehbi01","TSN All-Star",1971,"AL",NA,"C"
"bluevi01","TSN All-Star",1971,"AL",NA,"LHP"
"murcebo01","TSN All-Star",1971,"AL",NA,"OF"
"olivato01","TSN All-Star",1971,"AL",NA,"OF"
"retteme01","TSN All-Star",1971,"AL",NA,"OF"
"palmeji01","TSN All-Star",1971,"AL",NA,"RHP"
"cardele01","TSN All-Star",1971,"AL",NA,"SS"
"mayle01","TSN All-Star",1971,"NL",NA,"1B"
"beckegl01","TSN All-Star",1971,"NL",NA,"2B"
"torrejo01","TSN All-Star",1971,"NL",NA,"3B"
"sanguma01","TSN All-Star",1971,"NL",NA,"C"
"carltst01","TSN All-Star",1971,"NL",NA,"LHP"
"aaronha01","TSN All-Star",1971,"NL",NA,"OF"
"daviswi02","TSN All-Star",1971,"NL",NA,"OF"
"stargwi01","TSN All-Star",1971,"NL",NA,"OF"
"jenkife01","TSN All-Star",1971,"NL",NA,"RHP"
"harrebu01","TSN All-Star",1971,"NL",NA,"SS"
"sandeke01","TSN Fireman of the Year",1971,"AL",NA,NA
"giustda01","TSN Fireman of the Year",1971,"NL",NA,NA
"torrejo01","TSN Major League Player of the Year",1971,"ML",NA,NA
"bluevi01","TSN Pitcher of the Year",1971,"AL",NA,NA
"jenkife01","TSN Pitcher of the Year",1971,"NL",NA,NA
"olivato01","TSN Player of the Year",1971,"AL",NA,NA
"torrejo01","TSN Player of the Year",1971,"NL",NA,NA
"clemero01","World Series MVP",1971,"ML",NA,NA
"morgajo02","All-Star Game MVP",1972,"ML",NA,NA
"tenacge01","Babe Ruth Award",1972,"AL",NA,"C"
"perryga01","Cy Young Award",1972,"AL",NA,NA
"carltst01","Cy Young Award",1972,"NL",NA,NA
"scottge02","Gold Glove",1972,"AL",NA,"1B"
"griffdo01","Gold Glove",1972,"AL",NA,"2B"
"robinbr01","Gold Glove",1972,"AL",NA,"3B"
"fiskca01","Gold Glove",1972,"AL",NA,"C"
"berryke01","Gold Glove",1972,"AL",NA,"OF"
"blairpa01","Gold Glove",1972,"AL",NA,"OF"
"murcebo01","Gold Glove",1972,"AL",NA,"OF"
"kaatji01","Gold Glove",1972,"AL",NA,"P"
"brinked01","Gold Glove",1972,"AL",NA,"SS"
"parkewe01","Gold Glove",1972,"NL",NA,"1B"
"millafe01","Gold Glove",1972,"NL",NA,"2B"
"raderdo02","Gold Glove",1972,"NL",NA,"3B"
"benchjo01","Gold Glove",1972,"NL",NA,"C"
"cedence01","Gold Glove",1972,"NL",NA,"OF"
"clemero01","Gold Glove",1972,"NL",NA,"OF"
"daviswi02","Gold Glove",1972,"NL",NA,"OF"
"gibsobo01","Gold Glove",1972,"NL",NA,"P"
"bowala01","Gold Glove",1972,"NL",NA,"SS"
"tolanbo01","Hutch Award",1972,"ML",NA,NA
"parkewe01","Lou Gehrig Memorial Award",1972,"ML",NA,NA
"allendi01","Most Valuable Player",1972,"AL",NA,NA
"benchjo01","Most Valuable Player",1972,"NL",NA,NA
"carltst01","Pitching Triple Crown",1972,"NL",NA,NA
"robinbr01","Roberto Clemente Award",1972,"ML",NA,NA
"fiskca01","Rookie of the Year",1972,"AL",NA,NA
"matlajo01","Rookie of the Year",1972,"NL",NA,NA
"allendi01","TSN All-Star",1972,"AL",NA,"1B"
"carewro01","TSN All-Star",1972,"AL",NA,"2B"
"robinbr01","TSN All-Star",1972,"AL",NA,"3B"
"fiskca01","TSN All-Star",1972,"AL",NA,"C"
"woodwi01","TSN All-Star",1972,"AL",NA,"LHP"
"murcebo01","TSN All-Star",1972,"AL",NA,"OF"
"rudijo01","TSN All-Star",1972,"AL",NA,"OF"
"scheiri01","TSN All-Star",1972,"AL",NA,"OF"
"perryga01","TSN All-Star",1972,"AL",NA,"RHP"
"aparilu01","TSN All-Star",1972,"AL",NA,"SS"
"stargwi01","TSN All-Star",1972,"NL",NA,"1B"
"morgajo02","TSN All-Star",1972,"NL",NA,"2B"
"santoro01","TSN All-Star",1972,"NL",NA,"3B"
"benchjo01","TSN All-Star",1972,"NL",NA,"C"
"carltst01","TSN All-Star",1972,"NL",NA,"LHP"
"cedence01","TSN All-Star",1972,"NL",NA,"OF"
"clemero01","TSN All-Star",1972,"NL",NA,"OF"
"willibi01","TSN All-Star",1972,"NL",NA,"OF"
"jenkife01","TSN All-Star",1972,"NL",NA,"RHP"
"speiech01","TSN All-Star",1972,"NL",NA,"SS"
"lylesp01","TSN Fireman of the Year",1972,"AL",NA,NA
"carrocl02","TSN Fireman of the Year",1972,"NL",NA,NA
"willibi01","TSN Major League Player of the Year",1972,"ML",NA,NA
"woodwi01","TSN Pitcher of the Year",1972,"AL",NA,NA
"carltst01","TSN Pitcher of the Year",1972,"NL",NA,NA
"allendi01","TSN Player of the Year",1972,"AL",NA,NA
"willibi01","TSN Player of the Year",1972,"NL",NA,NA
"tenacge01","World Series MVP",1972,"ML",NA,NA
"bondsbo01","All-Star Game MVP",1973,"ML",NA,NA
"campabe01","Babe Ruth Award",1973,"AL",NA,"SS"
"palmeji01","Cy Young Award",1973,"AL",NA,NA
"seaveto01","Cy Young Award",1973,"NL",NA,NA
"scottge02","Gold Glove",1973,"AL",NA,"1B"
"grichbo01","Gold Glove",1973,"AL",NA,"2B"
"robinbr01","Gold Glove",1973,"AL",NA,"3B"
"munsoth01","Gold Glove",1973,"AL",NA,"C"
"blairpa01","Gold Glove",1973,"AL",NA,"OF"
"otisam01","Gold Glove",1973,"AL",NA,"OF"
"stanlmi01","Gold Glove",1973,"AL",NA,"OF"
"kaatji01","Gold Glove",1973,"AL",NA,"P"
"belanma01","Gold Glove",1973,"AL",NA,"SS"
"jorgemi01","Gold Glove",1973,"NL",NA,"1B"
"morgajo02","Gold Glove",1973,"NL",NA,"2B"
"raderdo02","Gold Glove",1973,"NL",NA,"3B"
"benchjo01","Gold Glove",1973,"NL",NA,"C"
"bondsbo01","Gold Glove",1973,"NL",NA,"OF"
"cedence01","Gold Glove",1973,"NL",NA,"OF"
"daviswi02","Gold Glove",1973,"NL",NA,"OF"
"gibsobo01","Gold Glove",1973,"NL",NA,"P"
"metzgro01","Gold Glove",1973,"NL",NA,"SS"
"hillejo01","Hutch Award",1973,"ML",NA,NA
"santoro01","Lou Gehrig Memorial Award",1973,"ML",NA,NA
"jacksre01","Most Valuable Player",1973,"AL",NA,NA
"rosepe01","Most Valuable Player",1973,"NL",NA,NA
"kalinal01","Roberto Clemente Award",1973,"ML",NA,NA
"bumbral01","Rookie of the Year",1973,"AL",NA,NA
"matthga01","Rookie of the Year",1973,"NL",NA,NA
"maybejo01","TSN All-Star",1973,"AL",NA,"1B"
"carewro01","TSN All-Star",1973,"AL",NA,"2B"
"bandosa01","TSN All-Star",1973,"AL",NA,"3B"
"munsoth01","TSN All-Star",1973,"AL",NA,"C"
"holtzke01","TSN All-Star",1973,"AL",NA,"LHP"
"jacksre01","TSN All-Star",1973,"AL",NA,"OF"
"murcebo01","TSN All-Star",1973,"AL",NA,"OF"
"otisam01","TSN All-Star",1973,"AL",NA,"OF"
"palmeji01","TSN All-Star",1973,"AL",NA,"RHP"
"campabe01","TSN All-Star",1973,"AL",NA,"SS"
"perezto01","TSN All-Star",1973,"NL",NA,"1B"
"johnsda02","TSN All-Star",1973,"NL",NA,"2B"
"evansda01","TSN All-Star",1973,"NL",NA,"3B"
"benchjo01","TSN All-Star",1973,"NL",NA,"C"
"bryanro01","TSN All-Star",1973,"NL",NA,"LHP"
"bondsbo01","TSN All-Star",1973,"NL",NA,"OF"
"cedence01","TSN All-Star",1973,"NL",NA,"OF"
"rosepe01","TSN All-Star",1973,"NL",NA,"OF"
"seaveto01","TSN All-Star",1973,"NL",NA,"RHP"
"russebi01","TSN All-Star",1973,"NL",NA,"SS"
"hillejo01","TSN Fireman of the Year",1973,"AL",NA,NA
"marshmi01","TSN Fireman of the Year",1973,"NL",NA,NA
"jacksre01","TSN Major League Player of the Year",1973,"ML",NA,NA
"palmeji01","TSN Pitcher of the Year",1973,"AL",NA,NA
"bryanro01","TSN Pitcher of the Year",1973,"NL",NA,NA
"jacksre01","TSN Player of the Year",1973,"AL",NA,NA
"bondsbo01","TSN Player of the Year",1973,"NL",NA,NA
"jacksre01","World Series MVP",1973,"ML",NA,NA
"garvest01","All-Star Game MVP",1974,"ML",NA,NA
"greendi01","Babe Ruth Award",1974,"AL",NA,"2B"
"hunteca01","Cy Young Award",1974,"AL",NA,NA
"marshmi01","Cy Young Award",1974,"NL",NA,NA
"scottge02","Gold Glove",1974,"AL",NA,"1B"
"grichbo01","Gold Glove",1974,"AL",NA,"2B"
"robinbr01","Gold Glove",1974,"AL",NA,"3B"
"munsoth01","Gold Glove",1974,"AL",NA,"C"
"blairpa01","Gold Glove",1974,"AL",NA,"OF"
"otisam01","Gold Glove",1974,"AL",NA,"OF"
"rudijo01","Gold Glove",1974,"AL",NA,"OF"
"kaatji01","Gold Glove",1974,"AL",NA,"P"
"belanma01","Gold Glove",1974,"AL",NA,"SS"
"garvest01","Gold Glove",1974,"NL",NA,"1B"
"morgajo02","Gold Glove",1974,"NL",NA,"2B"
"raderdo02","Gold Glove",1974,"NL",NA,"3B"
"benchjo01","Gold Glove",1974,"NL",NA,"C"
"bondsbo01","Gold Glove",1974,"NL",NA,"OF"
"cedence01","Gold Glove",1974,"NL",NA,"OF"
"geronce01","Gold Glove",1974,"NL",NA,"OF"
"messean01","Gold Glove",1974,"NL",NA,"P"
"conceda01","Gold Glove",1974,"NL",NA,"SS"
"thompda01","Hutch Award",1974,"ML",NA,NA
"stargwi01","Lou Gehrig Memorial Award",1974,"ML",NA,NA
"burroje01","Most Valuable Player",1974,"AL",NA,NA
"garvest01","Most Valuable Player",1974,"NL",NA,NA
"stargwi01","Roberto Clemente Award",1974,"ML",NA,NA
"hargrmi01","Rookie of the Year",1974,"AL",NA,NA
"mcbriba01","Rookie of the Year",1974,"NL",NA,NA
"allendi01","TSN All-Star",1974,"AL",NA,"1B"
"carewro01","TSN All-Star",1974,"AL",NA,"2B"
"bandosa01","TSN All-Star",1974,"AL",NA,"3B"
"munsoth01","TSN All-Star",1974,"AL",NA,"C"
"davisto02","TSN All-Star",1974,"AL",NA,"DH"
"cuellmi01","TSN All-Star",1974,"AL",NA,"LHP"
"blairpa01","TSN All-Star",1974,"AL",NA,"OF"
"burroje01","TSN All-Star",1974,"AL",NA,"OF"
"rudijo01","TSN All-Star",1974,"AL",NA,"OF"
"hunteca01","TSN All-Star",1974,"AL",NA,"RHP"
"campabe01","TSN All-Star",1974,"AL",NA,"SS"
"garvest01","TSN All-Star",1974,"NL",NA,"1B"
"morgajo02","TSN All-Star",1974,"NL",NA,"2B"
"schmimi01","TSN All-Star",1974,"NL",NA,"3B"
"benchjo01","TSN All-Star",1974,"NL",NA,"C"
"gulledo01","TSN All-Star",1974,"NL",NA,"LHP"
"brocklo01","TSN All-Star",1974,"NL",NA,"OF"
"wynnji01","TSN All-Star",1974,"NL",NA,"OF"
"ziskri01","TSN All-Star",1974,"NL",NA,"OF"
"messean01","TSN All-Star",1974,"NL",NA,"RHP"
"conceda01","TSN All-Star",1974,"NL",NA,"SS"
"forstte01","TSN Fireman of the Year",1974,"AL",NA,NA
"marshmi01","TSN Fireman of the Year",1974,"NL",NA,NA
"brocklo01","TSN Major League Player of the Year",1974,"ML",NA,NA
"hunteca01","TSN Pitcher of the Year",1974,"AL",NA,NA
"marshmi01","TSN Pitcher of the Year",1974,"NL",NA,NA
"burroje01","TSN Player of the Year",1974,"AL",NA,NA
"brocklo01","TSN Player of the Year",1974,"NL",NA,NA
"fingero01","World Series MVP",1974,"ML",NA,NA
"madlobi01","All-Star Game MVP",1975,"ML","Y",NA
"matlajo01","All-Star Game MVP",1975,"ML","Y",NA
"tiantlu01","Babe Ruth Award",1975,"AL",NA,"P"
"palmeji01","Cy Young Award",1975,"AL",NA,NA
"seaveto01","Cy Young Award",1975,"NL",NA,NA
"scottge02","Gold Glove",1975,"AL",NA,"1B"
"grichbo01","Gold Glove",1975,"AL",NA,"2B"
"robinbr01","Gold Glove",1975,"AL",NA,"3B"
"munsoth01","Gold Glove",1975,"AL",NA,"C"
"blairpa01","Gold Glove",1975,"AL",NA,"OF"
"lynnfr01","Gold Glove",1975,"AL",NA,"OF"
"rudijo01","Gold Glove",1975,"AL",NA,"OF"
"kaatji01","Gold Glove",1975,"AL",NA,"P"
"belanma01","Gold Glove",1975,"AL",NA,"SS"
"garvest01","Gold Glove",1975,"NL",NA,"1B"
"morgajo02","Gold Glove",1975,"NL",NA,"2B"
"reitzke01","Gold Glove",1975,"NL",NA,"3B"
"benchjo01","Gold Glove",1975,"NL",NA,"C"
"cedence01","Gold Glove",1975,"NL",NA,"OF"
"geronce01","Gold Glove",1975,"NL",NA,"OF"
"maddoga01","Gold Glove",1975,"NL",NA,"OF"
"messean01","Gold Glove",1975,"NL",NA,"P"
"conceda01","Gold Glove",1975,"NL",NA,"SS"
"nolanga01","Hutch Award",1975,"ML",NA,NA
"benchjo01","Lou Gehrig Memorial Award",1975,"ML",NA,NA
"lynnfr01","Most Valuable Player",1975,"AL",NA,NA
"morgajo02","Most Valuable Player",1975,"NL",NA,NA
"brocklo01","Roberto Clemente Award",1975,"ML",NA,NA
"lynnfr01","Rookie of the Year",1975,"AL",NA,NA
"montejo01","Rookie of the Year",1975,"NL",NA,NA
"maybejo01","TSN All-Star",1975,"AL",NA,"1B"
"carewro01","TSN All-Star",1975,"AL",NA,"2B"
"nettlgr01","TSN All-Star",1975,"AL",NA,"3B"
"munsoth01","TSN All-Star",1975,"AL",NA,"C"
"hortowi01","TSN All-Star",1975,"AL",NA,"DH"
"kaatji01","TSN All-Star",1975,"AL",NA,"LHP"
"jacksre01","TSN All-Star",1975,"AL",NA,"OF"
"lynnfr01","TSN All-Star",1975,"AL",NA,"OF"
"riceji01","TSN All-Star",1975,"AL",NA,"OF"
"palmeji01","TSN All-Star",1975,"AL",NA,"RHP"
"harrato01","TSN All-Star",1975,"AL",NA,"SS"
"garvest01","TSN All-Star",1975,"NL",NA,"1B"
"morgajo02","TSN All-Star",1975,"NL",NA,"2B"
"madlobi01","TSN All-Star",1975,"NL",NA,"3B"
"benchjo01","TSN All-Star",1975,"NL",NA,"C"
"jonesra01","TSN All-Star",1975,"NL",NA,"LHP"
"luzingr01","TSN All-Star",1975,"NL",NA,"OF"
"oliveal01","TSN All-Star",1975,"NL",NA,"OF"
"parkeda01","TSN All-Star",1975,"NL",NA,"OF"
"seaveto01","TSN All-Star",1975,"NL",NA,"RHP"
"bowala01","TSN All-Star",1975,"NL",NA,"SS"
"gossari01","TSN Fireman of the Year",1975,"AL",NA,NA
"hraboal01","TSN Fireman of the Year",1975,"NL",NA,NA
"morgajo02","TSN Major League Player of the Year",1975,"ML",NA,NA
"palmeji01","TSN Pitcher of the Year",1975,"AL",NA,NA
"seaveto01","TSN Pitcher of the Year",1975,"NL",NA,NA
"lynnfr01","TSN Player of the Year",1975,"AL",NA,NA
"morgajo02","TSN Player of the Year",1975,"NL",NA,NA
"rosepe01","World Series MVP",1975,"ML",NA,NA
"fostege01","All-Star Game MVP",1976,"ML",NA,NA
"benchjo01","Babe Ruth Award",1976,"NL",NA,"C"
"palmeji01","Cy Young Award",1976,"AL",NA,NA
"jonesra01","Cy Young Award",1976,"NL",NA,NA
"scottge02","Gold Glove",1976,"AL",NA,"1B"
"grichbo01","Gold Glove",1976,"AL",NA,"2B"
"rodriau01","Gold Glove",1976,"AL",NA,"3B"
"sundbji01","Gold Glove",1976,"AL",NA,"C"
"evansdw01","Gold Glove",1976,"AL",NA,"OF"
"manniri01","Gold Glove",1976,"AL",NA,"OF"
"rudijo01","Gold Glove",1976,"AL",NA,"OF"
"palmeji01","Gold Glove",1976,"AL",NA,"P"
"belanma01","Gold Glove",1976,"AL",NA,"SS"
"garvest01","Gold Glove",1976,"NL",NA,"1B"
"morgajo02","Gold Glove",1976,"NL",NA,"2B"
"schmimi01","Gold Glove",1976,"NL",NA,"3B"
"benchjo01","Gold Glove",1976,"NL",NA,"C"
"cedence01","Gold Glove",1976,"NL",NA,"OF"
"geronce01","Gold Glove",1976,"NL",NA,"OF"
"maddoga01","Gold Glove",1976,"NL",NA,"OF"
"kaatji01","Gold Glove",1976,"NL",NA,"P"
"conceda01","Gold Glove",1976,"NL",NA,"SS"
"johnto01","Hutch Award",1976,"ML",NA,NA
"suttodo01","Lou Gehrig Memorial Award",1976,"ML",NA,NA
"munsoth01","Most Valuable Player",1976,"AL",NA,NA
"morgajo02","Most Valuable Player",1976,"NL",NA,NA
"rosepe01","Roberto Clemente Award",1976,"ML",NA,NA
"campbbi02","Reliever of the Year Award",1976,"AL",NA,NA
"eastwra01","Reliever of the Year Award",1976,"NL",NA,NA
"fidryma01","Rookie of the Year",1976,"AL",NA,NA
"metzgbu01","Rookie of the Year",1976,"NL","Y",NA
"zachrpa01","Rookie of the Year",1976,"NL","Y",NA
"chambch01","TSN All-Star",1976,"AL",NA,"1B"
"grichbo01","TSN All-Star",1976,"AL",NA,"2B"
"brettge01","TSN All-Star",1976,"AL",NA,"3B"
"munsoth01","TSN All-Star",1976,"AL",NA,"C"
"mcraeha01","TSN All-Star",1976,"AL",NA,"DH"
"tananfr01","TSN All-Star",1976,"AL",NA,"LHP"
"jacksre01","TSN All-Star",1976,"AL",NA,"OF"
"rivermi01","TSN All-Star",1976,"AL",NA,"OF"
"rudijo01","TSN All-Star",1976,"AL",NA,"OF"
"palmeji01","TSN All-Star",1976,"AL",NA,"RHP"
"belanma01","TSN All-Star",1976,"AL",NA,"SS"
"montawi01","TSN All-Star",1976,"NL",NA,"1B"
"morgajo02","TSN All-Star",1976,"NL",NA,"2B"
"schmimi01","TSN All-Star",1976,"NL",NA,"3B"
"boonebo01","TSN All-Star",1976,"NL",NA,"C"
"jonesra01","TSN All-Star",1976,"NL",NA,"LHP"
"cedence01","TSN All-Star",1976,"NL",NA,"OF"
"fostege01","TSN All-Star",1976,"NL",NA,"OF"
"griffke01","TSN All-Star",1976,"NL",NA,"OF"
"suttodo01","TSN All-Star",1976,"NL",NA,"RHP"
"conceda01","TSN All-Star",1976,"NL",NA,"SS"
"campbbi02","TSN Fireman of the Year",1976,"AL",NA,NA
"eastwra01","TSN Fireman of the Year",1976,"NL",NA,NA
"morgajo02","TSN Major League Player of the Year",1976,"ML",NA,NA
"palmeji01","TSN Pitcher of the Year",1976,"AL",NA,NA
"jonesra01","TSN Pitcher of the Year",1976,"NL",NA,NA
"munsoth01","TSN Player of the Year",1976,"AL",NA,NA
"fostege01","TSN Player of the Year",1976,"NL",NA,NA
"benchjo01","World Series MVP",1976,"ML",NA,NA
"suttodo01","All-Star Game MVP",1977,"ML",NA,NA
"jacksre01","Babe Ruth Award",1977,"AL",NA,"OF"
"lylesp01","Cy Young Award",1977,"AL",NA,NA
"carltst01","Cy Young Award",1977,"NL",NA,NA
"spencji01","Gold Glove",1977,"AL",NA,"1B"
"whitefr01","Gold Glove",1977,"AL",NA,"2B"
"nettlgr01","Gold Glove",1977,"AL",NA,"3B"
"sundbji01","Gold Glove",1977,"AL",NA,"C"
"beniqju01","Gold Glove",1977,"AL",NA,"OF"
"cowenal01","Gold Glove",1977,"AL",NA,"OF"
"yastrca01","Gold Glove",1977,"AL",NA,"OF"
"palmeji01","Gold Glove",1977,"AL",NA,"P"
"belanma01","Gold Glove",1977,"AL",NA,"SS"
"garvest01","Gold Glove",1977,"NL",NA,"1B"
"morgajo02","Gold Glove",1977,"NL",NA,"2B"
"schmimi01","Gold Glove",1977,"NL",NA,"3B"
"benchjo01","Gold Glove",1977,"NL",NA,"C"
"geronce01","Gold Glove",1977,"NL",NA,"OF"
"maddoga01","Gold Glove",1977,"NL",NA,"OF"
"parkeda01","Gold Glove",1977,"NL",NA,"OF"
"kaatji01","Gold Glove",1977,"NL",NA,"P"
"conceda01","Gold Glove",1977,"NL",NA,"SS"
"mccovwi01","Hutch Award",1977,"ML",NA,NA
"brocklo01","Lou Gehrig Memorial Award",1977,"ML",NA,NA
"carewro01","Most Valuable Player",1977,"AL",NA,NA
"fostege01","Most Valuable Player",1977,"NL",NA,NA
"bakerdu01","NLCS MVP",1977,"NL",NA,NA
"carewro01","Roberto Clemente Award",1977,"ML",NA,NA
"campbbi02","Reliever of the Year Award",1977,"AL",NA,NA
"fingero01","Reliever of the Year Award",1977,"NL",NA,NA
"murraed02","Rookie of the Year",1977,"AL",NA,NA
"dawsoan01","Rookie of the Year",1977,"NL",NA,NA
"carewro01","TSN All-Star",1977,"AL",NA,"1B"
"randowi01","TSN All-Star",1977,"AL",NA,"2B"
"nettlgr01","TSN All-Star",1977,"AL",NA,"3B"
"fiskca01","TSN All-Star",1977,"AL",NA,"C"
"mcraeha01","TSN All-Star",1977,"AL",NA,"DH"
"tananfr01","TSN All-Star",1977,"AL",NA,"LHP"
"bondsbo01","TSN All-Star",1977,"AL",NA,"OF"
"hislela01","TSN All-Star",1977,"AL",NA,"OF"
"riceji01","TSN All-Star",1977,"AL",NA,"OF"
"ryanno01","TSN All-Star",1977,"AL",NA,"RHP"
"burleri01","TSN All-Star",1977,"AL",NA,"SS"
"garvest01","TSN All-Star",1977,"NL",NA,"1B"
"morgajo02","TSN All-Star",1977,"NL",NA,"2B"
"schmimi01","TSN All-Star",1977,"NL",NA,"3B"
"simmote01","TSN All-Star",1977,"NL",NA,"C"
"carltst01","TSN All-Star",1977,"NL",NA,"LHP"
"fostege01","TSN All-Star",1977,"NL",NA,"OF"
"luzingr01","TSN All-Star",1977,"NL",NA,"OF"
"parkeda01","TSN All-Star",1977,"NL",NA,"OF"
"reuscri01","TSN All-Star",1977,"NL",NA,"RHP"
"templga01","TSN All-Star",1977,"NL",NA,"SS"
"campbbi02","TSN Fireman of the Year",1977,"AL",NA,NA
"fingero01","TSN Fireman of the Year",1977,"NL",NA,NA
"carewro01","TSN Major League Player of the Year",1977,"ML",NA,NA
"ryanno01","TSN Pitcher of the Year",1977,"AL",NA,NA
"carltst01","TSN Pitcher of the Year",1977,"NL",NA,NA
"carewro01","TSN Player of the Year",1977,"AL",NA,NA
"fostege01","TSN Player of the Year",1977,"NL",NA,NA
"jacksre01","World Series MVP",1977,"ML",NA,NA
"garvest01","All-Star Game MVP",1978,"ML",NA,NA
"dentbu01","Babe Ruth Award",1978,"AL",NA,"SS"
"guidrro01","Cy Young Award",1978,"AL",NA,NA
"perryga01","Cy Young Award",1978,"NL",NA,NA
"chambch01","Gold Glove",1978,"AL",NA,"1B"
"whitefr01","Gold Glove",1978,"AL",NA,"2B"
"nettlgr01","Gold Glove",1978,"AL",NA,"3B"
"sundbji01","Gold Glove",1978,"AL",NA,"C"
"evansdw01","Gold Glove",1978,"AL",NA,"OF"
"lynnfr01","Gold Glove",1978,"AL",NA,"OF"
"milleri01","Gold Glove",1978,"AL",NA,"OF"
"palmeji01","Gold Glove",1978,"AL",NA,"P"
"belanma01","Gold Glove",1978,"AL",NA,"SS"
"hernake01","Gold Glove",1978,"NL",NA,"1B"
"lopesda01","Gold Glove",1978,"NL",NA,"2B"
"schmimi01","Gold Glove",1978,"NL",NA,"3B"
"boonebo01","Gold Glove",1978,"NL",NA,"C"
